cliente	mes	tipo	valor						
28447	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-5439						
28969	2023-02-01 00:00:00.000	SOFTWARE	-137						
12759	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-5335						
28481	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-1880						
26777	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-807						
31528	2023-07-01 00:00:00.000	NADA	0						
25543	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-1470						
26370	2023-09-01 00:00:00.000	SOFTWARE	-4439						
27936	2023-03-01 00:00:00.000	MARKETING	-5362						
720	2023-01-01 00:00:00.000	NADA	0						
28208	2023-04-01 00:00:00.000	SOFTWARE	-9914						
17653	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-2020						
29478	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-8271						
25863	2023-09-01 00:00:00.000	MARKETING	-8378						
31881	2023-09-01 00:00:00.000	SOFTWARE	-8332						
10403	2023-01-01 00:00:00.000	OUTROS CUSTOS	-1946						
10282	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-8954						
12932	2023-07-01 00:00:00.000	OUTROS CUSTOS	-4309						
27936	2023-09-01 00:00:00.000	MARKETING	-6352						
30923	2023-02-01 00:00:00.000	SOFTWARE	-1444						
20900	2023-01-01 00:00:00.000	NADA	0						
22357	2023-01-01 00:00:00.000	OUTROS CUSTOS	-7001						
29255	2023-02-01 00:00:00.000	MARKETING	-8242						
27404	2023-03-01 00:00:00.000	MARKETING	-6436						
28852	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-8060						
17586	2023-09-01 00:00:00.000	SOFTWARE	-905						
30208	2023-01-01 00:00:00.000	MARKETING	-66						
26003	2023-02-01 00:00:00.000	NADA	0						
11161	2023-06-01 00:00:00.000	NADA	0						
27345	2023-08-01 00:00:00.000	NADA	0						
31302	2023-09-01 00:00:00.000	OUTROS CUSTOS	-3158						
25113	2023-04-01 00:00:00.000	NADA	0						
28174	2023-05-01 00:00:00.000	MARKETING	-2091						
15124	2023-06-01 00:00:00.000	MARKETING	-4054						
30213	2023-07-01 00:00:00.000	NADA	0						
26273	2023-07-01 00:00:00.000	OUTROS CUSTOS	-6940						
31055	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-906						
31673	2023-08-01 00:00:00.000	MARKETING	-8283						
32166	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-2668						
29927	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-9996						
12523	2023-02-01 00:00:00.000	OUTROS CUSTOS	-1520						
28591	2023-02-01 00:00:00.000	OUTROS CUSTOS	-2376						
11386	2023-04-01 00:00:00.000	MARKETING	-9732						
26556	2023-04-01 00:00:00.000	SOFTWARE	-4379						
12380	2023-09-01 00:00:00.000	SOFTWARE	-5181						
25525	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-5336						
30844	2023-03-01 00:00:00.000	OUTROS CUSTOS	-9500						
27737	2023-05-01 00:00:00.000	NADA	0						
24616	2023-05-01 00:00:00.000	MARKETING	-9575						
30841	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-5787						
25971	2023-04-01 00:00:00.000	MARKETING	-8805						
28208	2023-05-01 00:00:00.000	NADA	0						
28199	2023-05-01 00:00:00.000	NADA	0						
28713	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-2981						
3465	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-9694						
25606	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-7357						
26446	2023-02-01 00:00:00.000	NADA	0						
13203	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-9530						
22176	2023-06-01 00:00:00.000	NADA	0						
30287	2023-08-01 00:00:00.000	OUTROS CUSTOS	-1532						
30213	2023-09-01 00:00:00.000	MARKETING	-4522						
22649	2023-09-01 00:00:00.000	OUTROS CUSTOS	-1713						
24696	2023-05-01 00:00:00.000	NADA	0						
28589	2023-08-01 00:00:00.000	MARKETING	-2373						
29497	2023-01-01 00:00:00.000	OUTROS CUSTOS	-3065						
8098	2023-02-01 00:00:00.000	OUTROS CUSTOS	-7607						
21725	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-531						
30311	2023-03-01 00:00:00.000	NADA	0						
29203	2023-04-01 00:00:00.000	NADA	0						
28865	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-7837						
30896	2023-09-01 00:00:00.000	NADA	0						
13218	2023-03-01 00:00:00.000	MARKETING	-8278						
24691	2023-01-01 00:00:00.000	NADA	0						
28308	2023-09-01 00:00:00.000	NADA	0						
30550	2023-09-01 00:00:00.000	OUTROS CUSTOS	-5974						
29920	2023-09-01 00:00:00.000	MARKETING	-177						
29079	2023-02-01 00:00:00.000	OUTROS CUSTOS	-263						
28766	2023-01-01 00:00:00.000	SOFTWARE	-5560						
26777	2023-02-01 00:00:00.000	OUTROS CUSTOS	-5636						
28412	2023-04-01 00:00:00.000	OUTROS CUSTOS	-3276						
28213	2023-06-01 00:00:00.000	OUTROS CUSTOS	-7731						
31318	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-8985						
31856	2023-08-01 00:00:00.000	NADA	0						
26972	2023-05-01 00:00:00.000	OUTROS CUSTOS	-8459						
29946	2023-07-01 00:00:00.000	OUTROS CUSTOS	-4644						
13983	2023-03-01 00:00:00.000	MARKETING	-1690						
28248	2023-03-01 00:00:00.000	NADA	0						
30520	2023-01-01 00:00:00.000	SOFTWARE	-4853						
30510	2023-05-01 00:00:00.000	SOFTWARE	-8464						
30771	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-7822						
31197	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-2660						
14306	2023-01-01 00:00:00.000	NADA	0						
27955	2023-02-01 00:00:00.000	NADA	0						
12029	2023-06-01 00:00:00.000	MARKETING	-5038						
20213	2023-04-01 00:00:00.000	SOFTWARE	-2858						
6920	2023-04-01 00:00:00.000	OUTROS CUSTOS	-6562						
27230	2023-05-01 00:00:00.000	SOFTWARE	-433						
30395	2023-06-01 00:00:00.000	MARKETING	-8306						
30754	2023-07-01 00:00:00.000	MARKETING	-2259						
21795	2023-08-01 00:00:00.000	SOFTWARE	-1637						
31855	2023-09-01 00:00:00.000	MARKETING	-3769						
6901	2023-06-01 00:00:00.000	NADA	0						
3898	2023-08-01 00:00:00.000	NADA	0						
6888	2023-08-01 00:00:00.000	OUTROS CUSTOS	-8794						
16838	2023-09-01 00:00:00.000	SOFTWARE	-2390						
17507	2023-02-01 00:00:00.000	OUTROS CUSTOS	-8099						
11786	2023-02-01 00:00:00.000	OUTROS CUSTOS	-146						
18108	2023-03-01 00:00:00.000	OUTROS CUSTOS	-1055						
9647	2023-04-01 00:00:00.000	MARKETING	-6477						
148	2023-06-01 00:00:00.000	OUTROS CUSTOS	-7137						
15028	2023-07-01 00:00:00.000	NADA	0						
10148	2023-08-01 00:00:00.000	NADA	0						
7788	2023-08-01 00:00:00.000	NADA	0						
28574	2023-08-01 00:00:00.000	OUTROS CUSTOS	-1423						
14113	2023-08-01 00:00:00.000	NADA	0						
21304	2023-09-01 00:00:00.000	NADA	0						
15521	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-7332						
5121	2023-02-01 00:00:00.000	NADA	0						
8252	2023-09-01 00:00:00.000	MARKETING	-8687						
12582	2023-01-01 00:00:00.000	NADA	0						
263	2023-02-01 00:00:00.000	OUTROS CUSTOS	-5065						
21853	2023-04-01 00:00:00.000	NADA	0						
16587	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-561						
19254	2023-05-01 00:00:00.000	NADA	0						
18830	2023-06-01 00:00:00.000	MARKETING	-3375						
30251	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-264						
10166	2023-06-01 00:00:00.000	OUTROS CUSTOS	-6464						
12238	2023-07-01 00:00:00.000	SOFTWARE	-3892						
28654	2023-07-01 00:00:00.000	NADA	0						
24016	2023-07-01 00:00:00.000	NADA	0						
17944	2023-08-01 00:00:00.000	MARKETING	-2913						
18247	2023-09-01 00:00:00.000	MARKETING	-7225						
19414	2023-09-01 00:00:00.000	NADA	0						
30434	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-7099						
16954	2023-09-01 00:00:00.000	NADA	0						
11865	2023-05-01 00:00:00.000	NADA	0						
5283	2023-06-01 00:00:00.000	SOFTWARE	-6092						
5865	2023-06-01 00:00:00.000	NADA	0						
18561	2023-01-01 00:00:00.000	MARKETING	-7348						
13578	2023-02-01 00:00:00.000	OUTROS CUSTOS	-981						
11607	2023-02-01 00:00:00.000	NADA	0						
10512	2023-06-01 00:00:00.000	MARKETING	-6236						
8107	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-6152						
21876	2023-07-01 00:00:00.000	NADA	0						
6386	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-1755						
12414	2023-07-01 00:00:00.000	OUTROS CUSTOS	-1739						
15927	2023-08-01 00:00:00.000	SOFTWARE	-3590						
9848	2023-09-01 00:00:00.000	NADA	0						
28645	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-1711						
18693	2023-09-01 00:00:00.000	MARKETING	-1492						
25048	2023-09-01 00:00:00.000	MARKETING	-8892						
10609	2023-01-01 00:00:00.000	NADA	0						
25787	2023-01-01 00:00:00.000	NADA	0						
6734	2023-01-01 00:00:00.000	NADA	0						
10450	2023-03-01 00:00:00.000	MARKETING	-7057						
15063	2023-04-01 00:00:00.000	NADA	0						
19422	2023-05-01 00:00:00.000	NADA	0						
10506	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-3154						
16537	2023-05-01 00:00:00.000	OUTROS CUSTOS	-6031						
12373	2023-07-01 00:00:00.000	OUTROS CUSTOS	-9050						
271	2023-07-01 00:00:00.000	NADA	0						
25770	2023-07-01 00:00:00.000	OUTROS CUSTOS	-1082						
2521	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-6299						
18411	2023-09-01 00:00:00.000	MARKETING	-8775						
13124	2023-03-01 00:00:00.000	OUTROS CUSTOS	-6184						
5748	2023-04-01 00:00:00.000	MARKETING	-4610						
23183	2023-04-01 00:00:00.000	NADA	0						
5067	2023-05-01 00:00:00.000	MARKETING	-829						
21889	2023-05-01 00:00:00.000	SOFTWARE	-7501						
5936	2023-06-01 00:00:00.000	NADA	0						
5121	2023-04-01 00:00:00.000	MARKETING	-2625						
3041	2023-06-01 00:00:00.000	NADA	0						
13518	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-4826						
5601	2023-07-01 00:00:00.000	NADA	0						
9332	2023-01-01 00:00:00.000	MARKETING	-587						
18332	2023-02-01 00:00:00.000	MARKETING	-7866						
7155	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-2528						
2782	2023-04-01 00:00:00.000	NADA	0						
6440	2023-04-01 00:00:00.000	SOFTWARE	-5636						
6900	2023-05-01 00:00:00.000	NADA	0						
12132	2023-05-01 00:00:00.000	OUTROS CUSTOS	-2807						
18458	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-5022						
12410	2023-07-01 00:00:00.000	SOFTWARE	-8606						
11400	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-178						
13691	2023-09-01 00:00:00.000	OUTROS CUSTOS	-7384						
25242	2023-04-01 00:00:00.000	MARKETING	-1871						
13436	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-2453						
15347	2023-02-01 00:00:00.000	MARKETING	-4938						
22390	2023-02-01 00:00:00.000	SOFTWARE	-7630						
21003	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-596						
12618	2023-06-01 00:00:00.000	NADA	0						
11513	2023-06-01 00:00:00.000	NADA	0						
30203	2023-08-01 00:00:00.000	SOFTWARE	-9758						
27365	2023-09-01 00:00:00.000	NADA	0						
11103	2023-09-01 00:00:00.000	NADA	0						
15956	2023-09-01 00:00:00.000	NADA	0						
12857	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-8550						
6185	2023-08-01 00:00:00.000	SOFTWARE	-1883						
16639	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-8445						
21426	2023-01-01 00:00:00.000	SOFTWARE	-3884						
21371	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-7176						
13987	2023-02-01 00:00:00.000	SOFTWARE	-6105						
15201	2023-02-01 00:00:00.000	SOFTWARE	-7660						
9983	2023-03-01 00:00:00.000	OUTROS CUSTOS	-2811						
30367	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-4775						
23591	2023-03-01 00:00:00.000	SOFTWARE	-56						
15542	2023-05-01 00:00:00.000	NADA	0						
13135	2023-05-01 00:00:00.000	MARKETING	-9939						
12159	2023-05-01 00:00:00.000	NADA	0						
7955	2023-05-01 00:00:00.000	MARKETING	-5221						
10026	2023-06-01 00:00:00.000	NADA	0						
15903	2023-07-01 00:00:00.000	SOFTWARE	-7414						
15268	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-2758						
2754	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-7232						
5590	2023-03-01 00:00:00.000	NADA	0						
16344	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-7918						
13651	2023-04-01 00:00:00.000	NADA	0						
3060	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-6553						
18105	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-4093						
17163	2023-08-01 00:00:00.000	OUTROS CUSTOS	-5579						
3643	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-9632						
14573	2023-02-01 00:00:00.000	OUTROS CUSTOS	-5469						
25273	2023-03-01 00:00:00.000	SOFTWARE	-8632						
13918	2023-04-01 00:00:00.000	NADA	0						
11783	2023-05-01 00:00:00.000	OUTROS CUSTOS	-1971						
16290	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-5389						
15601	2023-06-01 00:00:00.000	SOFTWARE	-3287						
11400	2023-07-01 00:00:00.000	NADA	0						
29125	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-4669						
18108	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-8935						
12445	2023-07-01 00:00:00.000	NADA	0						
30092	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-4636						
12896	2023-07-01 00:00:00.000	NADA	0						
18814	2023-02-01 00:00:00.000	NADA	0						
7428	2023-01-01 00:00:00.000	NADA	0						
12639	2023-02-01 00:00:00.000	SOFTWARE	-2593						
23633	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-628						
13240	2023-05-01 00:00:00.000	NADA	0						
17850	2023-07-01 00:00:00.000	MARKETING	-3144						
10545	2023-07-01 00:00:00.000	NADA	0						
15247	2023-06-01 00:00:00.000	MARKETING	-9769						
2221	2023-02-01 00:00:00.000	OUTROS CUSTOS	-3888						
9698	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-2259						
11407	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-6613						
24228	2023-08-01 00:00:00.000	DESPESA COM VIAGEM	-1048						
17621	2023-08-01 00:00:00.000	MARKETING	-2036						
21625	2023-04-01 00:00:00.000	MARKETING	-1755						
21602	2023-06-01 00:00:00.000	NADA	0						
11482	2023-05-01 00:00:00.000	OUTROS CUSTOS	-4596						
6728	2023-05-01 00:00:00.000	NADA	0						
18658	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-645						
3661	2023-04-01 00:00:00.000	NADA	0						
20483	2023-04-01 00:00:00.000	NADA	0						
24819	2023-05-01 00:00:00.000	NADA	0						
13777	2023-09-01 00:00:00.000	OUTROS CUSTOS	-9969						
19522	2023-01-01 00:00:00.000	NADA	0						
2991	2023-02-01 00:00:00.000	OUTROS CUSTOS	-444						
6176	2023-04-01 00:00:00.000	MARKETING	-7862						
15430	2023-05-01 00:00:00.000	NADA	0						
14036	2023-05-01 00:00:00.000	SOFTWARE	-5660						
17694	2023-05-01 00:00:00.000	OUTROS CUSTOS	-5308						
29463	2023-07-01 00:00:00.000	OUTROS CUSTOS	-7337						
31543	2023-07-01 00:00:00.000	OUTROS CUSTOS	-6700						
15955	2023-05-01 00:00:00.000	NADA	0						
1376	2023-05-01 00:00:00.000	SOFTWARE	-8651						
17531	2023-06-01 00:00:00.000	SOFTWARE	-9316						
22743	2023-02-01 00:00:00.000	NADA	0						
17611	2023-01-01 00:00:00.000	NADA	0						
20059	2023-01-01 00:00:00.000	MARKETING	-691						
16384	2023-03-01 00:00:00.000	NADA	0						
2833	2023-03-01 00:00:00.000	OUTROS CUSTOS	-4985						
18315	2023-04-01 00:00:00.000	NADA	0						
20595	2023-04-01 00:00:00.000	MARKETING	-693						
17676	2023-05-01 00:00:00.000	SOFTWARE	-4971						
14651	2023-08-01 00:00:00.000	NADA	0						
21179	2023-09-01 00:00:00.000	OUTROS CUSTOS	-6416						
16680	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-9519						
27593	2023-04-01 00:00:00.000	SOFTWARE	-823						
13212	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-8483						
1808	2023-04-01 00:00:00.000	NADA	0						
20513	2023-01-01 00:00:00.000	MARKETING	-7369						
5484	2023-05-01 00:00:00.000	OUTROS CUSTOS	-7702						
21294	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-9139						
14270	2023-05-01 00:00:00.000	NADA	0						
18127	2023-09-01 00:00:00.000	SOFTWARE	-8238						
17630	2023-03-01 00:00:00.000	OUTROS CUSTOS	-1323						
18732	2023-04-01 00:00:00.000	MARKETING	-9276						
14033	2023-05-01 00:00:00.000	MARKETING	-3379						
25278	2023-07-01 00:00:00.000	MARKETING	-181						
20591	2023-02-01 00:00:00.000	NADA	0						
27678	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-4535						
23602	2023-05-01 00:00:00.000	SOFTWARE	-8182						
20921	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-3509						
26287	2023-08-01 00:00:00.000	OUTROS CUSTOS	-4809						
23002	2023-09-01 00:00:00.000	NADA	0						
14525	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-977						
23375	2023-08-01 00:00:00.000	OUTROS CUSTOS	-4757						
12085	2023-01-01 00:00:00.000	SOFTWARE	-5928						
19092	2023-07-01 00:00:00.000	MARKETING	-2688						
16007	2023-08-01 00:00:00.000	NADA	0						
13461	2023-01-01 00:00:00.000	NADA	0						
11077	2023-03-01 00:00:00.000	OUTROS CUSTOS	-464						
18382	2023-03-01 00:00:00.000	MARKETING	-1833						
16531	2023-05-01 00:00:00.000	NADA	0						
19579	2023-08-01 00:00:00.000	SOFTWARE	-7528						
24487	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-8305						
25344	2023-01-01 00:00:00.000	SOFTWARE	-4948						
14919	2023-02-01 00:00:00.000	NADA	0						
18615	2023-07-01 00:00:00.000	NADA	0						
14678	2023-09-01 00:00:00.000	SOFTWARE	-4810						
19029	2023-04-01 00:00:00.000	SOFTWARE	-4755						
21536	2023-09-01 00:00:00.000	NADA	0						
11548	2023-01-01 00:00:00.000	NADA	0						
18702	2023-05-01 00:00:00.000	NADA	0						
10638	2023-02-01 00:00:00.000	SOFTWARE	-1124						
12538	2023-02-01 00:00:00.000	NADA	0						
24001	2023-09-01 00:00:00.000	NADA	0						
11145	2023-04-01 00:00:00.000	MARKETING	-5192						
860	2023-09-01 00:00:00.000	MARKETING	-5032						
3553	2023-09-01 00:00:00.000	MARKETING	-8306						
16027	2023-09-01 00:00:00.000	MARKETING	-7337						
13274	2023-09-01 00:00:00.000	OUTROS CUSTOS	-1591						
16008	2023-09-01 00:00:00.000	OUTROS CUSTOS	-3857						
28369	2023-09-01 00:00:00.000	SOFTWARE	-6854						
447	2023-01-01 00:00:00.000	NADA	0						
16354	2023-03-01 00:00:00.000	OUTROS CUSTOS	-2964						
17278	2023-03-01 00:00:00.000	OUTROS CUSTOS	-9240						
20027	2023-03-01 00:00:00.000	DESPESA COM VIAGEM	-8126						
15806	2023-07-01 00:00:00.000	NADA	0						
16514	2023-08-01 00:00:00.000	SOFTWARE	-7008						
5135	2023-09-01 00:00:00.000	NADA	0						
15288	2023-07-01 00:00:00.000	OUTROS CUSTOS	-3409						
18511	2023-08-01 00:00:00.000	MARKETING	-5233						
21381	2023-01-01 00:00:00.000	NADA	0						
10298	2023-08-01 00:00:00.000	NADA	0						
12691	2023-08-01 00:00:00.000	NADA	0						
13009	2023-08-01 00:00:00.000	OUTROS CUSTOS	-1395						
6177	2023-01-01 00:00:00.000	SOFTWARE	-901						
6809	2023-01-01 00:00:00.000	SOFTWARE	-891						
5882	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-5704						
6187	2023-02-01 00:00:00.000	SOFTWARE	-860						
14397	2023-02-01 00:00:00.000	MARKETING	-8914						
5849	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-9118						
5747	2023-03-01 00:00:00.000	NADA	0						
5758	2023-03-01 00:00:00.000	MARKETING	-5702						
8103	2023-03-01 00:00:00.000	SOFTWARE	-3259						
6295	2023-03-01 00:00:00.000	NADA	0						
6438	2023-05-01 00:00:00.000	OUTROS CUSTOS	-7888						
5849	2023-05-01 00:00:00.000	DESPESA COM VIAGEM	-7496						
5801	2023-06-01 00:00:00.000	SOFTWARE	-3331						
6673	2023-06-01 00:00:00.000	OUTROS CUSTOS	-7286						
6824	2023-06-01 00:00:00.000	SOFTWARE	-3713						
5204	2023-07-01 00:00:00.000	OUTROS CUSTOS	-1410						
6893	2023-07-01 00:00:00.000	DESPESA COM VIAGEM	-4544						
5727	2023-08-01 00:00:00.000	NADA	0						
6808	2023-08-01 00:00:00.000	OUTROS CUSTOS	-3273						
7646	2023-08-01 00:00:00.000	OUTROS CUSTOS	-5578						
5367	2023-09-01 00:00:00.000	MARKETING	-7504						
6803	2023-09-01 00:00:00.000	NADA	0						
6416	2023-09-01 00:00:00.000	DESPESA COM VIAGEM	-333						
8030	2023-09-01 00:00:00.000	NADA	0						
28652	2023-01-01 00:00:00.000	NADA	0						
1028	2023-01-01 00:00:00.000	NADA	0						
17441	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-5718						
29757	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-5302						
21024	2023-01-01 00:00:00.000	MARKETING	-457						
14132	2023-01-01 00:00:00.000	SOFTWARE	-1314						
16438	2023-01-01 00:00:00.000	DESPESA COM VIAGEM	-3446						
25371	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-511						
24733	2023-02-01 00:00:00.000	DESPESA COM VIAGEM	-4350						
25262	2023-02-01 00:00:00.000	NADA	0						
7419	2023-03-01 00:00:00.000	OUTROS CUSTOS	-6794						
10772	2023-03-01 00:00:00.000	NADA	0						
23238	2023-03-01 00:00:00.000	NADA	0						
12857	2023-03-01 00:00:00.000	OUTROS CUSTOS	-5768						
15324	2023-03-01 00:00:00.000	SOFTWARE	-2055						
14464	2023-03-01 00:00:00.000	MARKETING	-5184						
29692	2023-04-01 00:00:00.000	NADA	0						
18657	2023-04-01 00:00:00.000	SOFTWARE	-1519						
12742	2023-04-01 00:00:00.000	DESPESA COM VIAGEM	-3692						
24385	2023-04-01 00:00:00.000	NADA	0						
25524	2023-04-01 00:00:00.000	SOFTWARE	-4923						
15018	2023-04-01 00:00:00.000	SOFTWARE	-9367						
5200	2023-04-01 00:00:00.000	MARKETING	-9192						
6552	2023-04-01 00:00:00.000	SOFTWARE	-4934						
16301	2023-05-01 00:00:00.000	OUTROS CUSTOS	-1541						
23194	2023-05-01 00:00:00.000	NADA	0						
13823	2023-05-01 00:00:00.000	NADA	0						
18059	2023-05-01 00:00:00.000	SOFTWARE	-7017						
11795	2023-06-01 00:00:00.000	OUTROS CUSTOS	-1041						
17733	2023-06-01 00:00:00.000	NADA	0						
13471	2023-06-01 00:00:00.000	SOFTWARE	-3023						
17823	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-6282						
19412	2023-06-01 00:00:00.000	NADA	0						
19337	2023-06-01 00:00:00.000	DESPESA COM VIAGEM	-6568						
15255	2023-06-01 00:00:00.000	OUTROS CUSTOS	-6785						
18492	2023-06-01 00:00:00.000	NADA	0						
18626	2023-07-01 00:00:00.000	NADA	0						
11103	2023-07-01 00:00:00.000	OUTROS CUSTOS	-4065						
18194	2023-07-01 00:00:00.000	NADA	0						
21856	2023-07-01 00:00:00.000	NADA	0						
15655	2023-07-01 00:00:00.000	OUTROS CUSTOS	-9410						
18897	2023-07-01 00:00:00.000	NADA	0						
1245	2023-07-01 00:00:00.000	OUTROS CUSTOS	-2785						
14661	2023-08-01 00:00:00.000	NADA	0						
